seq_idx,target_return,feat_logret,feat_sign,feat_absret,feat_rollmean
0,0.04396592,0.04520154,-1.00000000,-0.92818329,0.18179430
1,-0.00038528,0.19783137,1.00000000,-0.79052172,0.19843875
2,0.00033517,0.18608635,1.00000000,-0.81218888,0.17175677
3,-0.01111923,0.08331287,-1.00000000,-0.99849090,0.17853138
4,0.01856608,0.08498234,1.00000000,-0.99870512,0.14239968
5,0.00185048,0.05843947,-1.00000000,-0.95260456,0.09245592
6,0.00935953,0.12722819,1.00000000,-0.92077016,0.10401207
7,0.00042105,0.08849371,1.00000000,-0.99222736,0.10411392
8,-0.00433995,0.10589419,1.00000000,-0.96012704,0.11215330
9,-0.00702212,0.08518135,1.00000000,-0.99833800,0.08180884
10,0.01837845,0.07414884,-1.00000000,-0.98158514,0.10140899
11,-0.00903020,0.06793356,-1.00000000,-0.97011922,0.07960101
12,0.02079340,0.12679340,1.00000000,-0.92157226,0.10376013
13,-0.00864424,0.06328029,-1.00000000,-0.96153489,0.09865577
14,-0.01376510,0.13238950,1.00000000,-0.91124861,0.09065942
15,0.02878250,0.06417467,-1.00000000,-0.96318483,0.10299735
16,0.03490418,0.05230827,-1.00000000,-0.94129375,0.15509815
17,0.03390999,0.15090235,1.00000000,-0.87709618,0.17065283
18,0.01524716,0.16508792,1.00000000,-0.85092670,0.19898511
19,-0.00463026,0.16278412,1.00000000,-0.85517674,0.20981791
20,-0.01933992,0.11953739,1.00000000,-0.93495813,0.15275062
21,-0.00251233,0.07347613,-1.00000000,-0.98034412,0.10837921
22,-0.01023294,0.03938995,-1.00000000,-0.91746209,0.05603109
23,-0.01896721,0.07838394,-1.00000000,-0.98939802,0.01545703
24,0.01874571,0.06049322,-1.00000000,-0.95639331,0.04317807
25,0.00025992,0.04025361,-1.00000000,-0.91905536,0.06642107
26,-0.00985121,0.12764445,1.00000000,-0.92000226,0.05771805
27,-0.03981017,0.08480797,1.00000000,-0.99902681,0.02264309
28,-0.04039495,0.06137779,-1.00000000,-0.95802516,-0.00276759
29,-0.00489346,-0.00804505,-1.00000000,-0.82995420,-0.03080075
30,0.02615351,-0.00940014,-1.00000000,-0.82745434,-0.00009411
31,-0.00047019,0.07286623,-1.00000000,-0.97921897,0.01103063
32,0.00642728,0.14481029,1.00000000,-0.88833478,0.06586259
33,0.01602946,0.08311611,-1.00000000,-0.99812792,0.13277504
34,0.01680876,0.09909938,1.00000000,-0.97266207,0.15851121
35,-0.00559507,0.12135019,1.00000000,-0.93161388,0.12086128
36,-0.02759799,0.12315602,1.00000000,-0.92828249,0.08869102
37,-0.00579060,0.07124041,-1.00000000,-0.97621968,0.07420211
38,-0.07726802,0.02025380,-1.00000000,-0.88215979,-0.03643730
39,0.02311252,0.07078731,-1.00000000,-0.97538380,-0.02896181
40,-0.01520134,-0.09484484,-1.00000000,-0.66982633,-0.04035367
41,-0.00007772,0.13776350,1.00000000,-0.90133468,-0.00771799
42,-0.02243735,0.04898014,-1.00000000,-0.93515402,-0.02745900
43,-0.02742226,0.08402558,-1.00000000,-0.99980570,0.03165198
44,0.01160967,0.03221237,-1.00000000,-0.90422092,0.01801102
45,0.02329391,0.02066103,-1.00000000,-0.88291105,0.06366167
46,-0.00380724,0.11110836,1.00000000,-0.95050796,0.05923891
47,0.04424133,0.13818384,1.00000000,-0.90055924,0.13831167
48,0.00782309,0.07538328,-1.00000000,-0.98386243,0.18010833
49,0.06255048,0.18672455,1.00000000,-0.81101153,0.24051789
50,0.04065402,0.10233384,1.00000000,-0.96669515,0.26110486
51,0.02006908,0.22915171,1.00000000,-0.73274210,0.28941925
52,-0.03681701,0.17841181,1.00000000,-0.82634684,0.19329398
53,0.00569773,0.13071105,1.00000000,-0.91434501,0.19077356
54,-0.00379188,-0.00110912,-1.00000000,-0.84274958,0.11209965
55,0.01118025,0.09740882,1.00000000,-0.97578081,0.07714736
56,-0.01310853,0.07541888,-1.00000000,-0.98392809,0.03780278
57,0.04416585,0.11011327,1.00000000,-0.95234369,0.13383854
58,-0.00284277,0.05382973,-1.00000000,-0.94410052,0.12371056
59,-0.00741984,0.18654965,1.00000000,-0.81133419,0.11940825
60,-0.05209284,0.07761822,-1.00000000,-0.98798544,0.04437410
61,0.03558732,0.06701194,-1.00000000,-0.96841901,0.10212143
62,0.01744824,-0.03650726,-1.00000000,-0.77744724,0.07043762
63,-0.01863966,0.16667094,1.00000000,-0.84800636,0.05170444
64,0.01766133,0.12463787,1.00000000,-0.92554878,0.08144763
65,-0.00033515,0.04101264,-1.00000000,-0.92045562,0.14282592
66,0.01992075,0.12513165,1.00000000,-0.92463785,0.12424727
67,-0.02984135,0.08342904,-1.00000000,-0.99870520,0.06816761
68,-0.00290427,0.13036732,1.00000000,-0.91497911,0.08682786
69,0.00448386,0.01505535,-1.00000000,-0.87256972,0.07120099
70,-0.01999206,0.07747571,-1.00000000,-0.98772253,0.04789029
71,0.00256958,0.09459595,1.00000000,-0.98096997,0.02731393
72,0.01189619,0.03787876,-1.00000000,-0.91467425,0.07680955
73,-0.02049048,0.09016006,1.00000000,-0.98915328,0.05595446
74,0.01481321,0.11177230,1.00000000,-0.94928312,0.06820380
75,0.00312667,0.03672380,-1.00000000,-0.91254358,0.09561978
76,0.01894084,0.11853179,1.00000000,-0.93681324,0.11503410
77,0.01080703,0.09145098,1.00000000,-0.98677180,0.11374249
78,0.04141788,0.12809662,1.00000000,-0.91916809,0.18715822
79,0.02191077,0.10924843,1.00000000,-0.95393915,0.19557506
80,-0.02823046,0.18018187,1.00000000,-0.82308144,0.15838934
81,-0.01190480,0.13497872,1.00000000,-0.90647201,0.12181018
82,-0.00302294,0.01878820,-1.00000000,-0.87945606,0.10540953
83,-0.00451676,0.05661908,-1.00000000,-0.94924631,0.05093667
84,0.00180168,0.07720072,-1.00000000,-0.98721523,0.02708975
85,0.01272342,0.07373914,-1.00000000,-0.98082932,0.07565605
86,-0.01323557,0.08838064,1.00000000,-0.99243596,0.07407792
87,0.03721720,0.11368921,1.00000000,-0.94574682,0.12179779
88,0.00265530,0.05353534,-1.00000000,-0.94355744,0.13030298
89,-0.03264837,0.17044778,1.00000000,-0.84103885,0.08944943
90,-0.02883309,0.09035871,1.00000000,-0.98878683,0.04016850
91,0.00474582,0.00855073,-1.00000000,-0.86057003,0.06149223
92,-0.00251078,0.01739176,-1.00000000,-0.87687991,0.01437970
93,0.01644038,0.09520299,1.00000000,-0.97985012,0.03072712
94,0.00434456,0.07838751,-1.00000000,-0.98940462,0.07459621
95,0.05666659,0.12230238,1.00000000,-0.92985727,0.17598836
96,-0.01123166,0.09427316,1.00000000,-0.98156546,0.15704103
97,0.00065173,0.21551719,1.00000000,-0.75789500,0.16079139
