seq_idx,target_return,feat_logret,feat_sign,feat_absret,feat_rollmean
0,0.00012897,-0.02088453,-1.00000000,-0.84681256,-0.33884930
1,0.00159827,-0.01827098,-1.00000000,-0.85174225,-0.25104208
2,-0.00335620,0.06715248,1.00000000,-0.98772733,-0.28858757
3,0.00475810,0.14307879,1.00000000,-0.84451474,-0.11276291
4,-0.00055294,-0.11294431,-1.00000000,-0.67316894,-0.08579908
5,-0.00041021,0.30636373,1.00000000,-0.53652587,-0.10076899
6,-0.00173760,0.03191460,-1.00000000,-0.94640256,-0.19338645
7,-0.00298418,0.03929020,-1.00000000,-0.96031445,-0.18305773
8,0.00149658,-0.02930262,-1.00000000,-0.83093433,-0.27361103
9,-0.00064748,-0.09372029,-1.00000000,-0.70942938,-0.27623589
10,0.00054077,0.13782418,1.00000000,-0.85442602,-0.24983270
11,0.00675852,0.02702915,-1.00000000,-0.93718760,-0.01394518
12,0.00148147,0.08843234,1.00000000,-0.94758916,0.11003995
13,-0.00463016,0.40973580,1.00000000,-0.34154493,-0.06006404
14,-0.00748763,0.13704322,1.00000000,-0.85589906,-0.24997520
15,-0.00024473,-0.17877665,-1.00000000,-0.54899564,-0.27178398
16,-0.00325233,-0.32643718,-1.00000000,-0.27047760,-0.54972694
17,0.00305437,0.04784143,-1.00000000,-0.97644382,-0.50605654
18,0.00050903,-0.10757701,-1.00000000,-0.68329276,-0.36337102
19,0.00063402,0.21832341,1.00000000,-0.70258795,-0.13788004
20,0.00130042,0.08679240,1.00000000,-0.95068242,-0.09498019
21,-0.00132624,0.09325099,1.00000000,-0.93850020,-0.04150369
22,0.00063873,0.12768746,1.00000000,-0.87354595,-0.10857210
23,0.00303359,-0.00804552,-1.00000000,-0.87102956,-0.03847984
24,0.00319516,0.09349440,1.00000000,-0.93804108,0.03262829
25,0.00226409,0.21724947,1.00000000,-0.70461363,0.05938370
26,-0.01337682,0.22559881,1.00000000,-0.68886507,-0.27519081
27,0.00042576,0.17748515,1.00000000,-0.77961729,-0.28110378
28,0.00070871,-0.63076206,-1.00000000,0.30354153,-0.34565205
29,0.00418236,0.08248906,1.00000000,-0.95879939,-0.31824337
30,0.00219593,0.09711098,1.00000000,-0.93121945,-0.32013564
31,-0.00299607,0.27661237,1.00000000,-0.59264302,-0.03192267
32,0.00304043,0.17396321,1.00000000,-0.78626040,0.04067169
33,0.00042694,-0.09433451,-1.00000000,-0.70827083,0.03284840
34,-0.00918571,0.21760310,1.00000000,-0.70394661,-0.33830518
35,0.00092392,0.08255013,1.00000000,-0.95868421,-0.37362143
36,0.00034287,-0.41418586,-1.00000000,-0.10496561,-0.28091848
37,-0.00221095,0.10823192,1.00000000,-0.91024309,-0.42671889
38,0.00121056,0.07820601,1.00000000,-0.96687811,-0.40496225
39,0.00324861,-0.05376344,-1.00000000,-0.78479620,-0.05973335
40,0.00092987,0.12304402,1.00000000,-0.88230443,-0.05956809
41,-0.00226138,0.22836085,1.00000000,-0.68365529,-0.13187300
42,0.00133479,0.10853949,1.00000000,-0.90966295,-0.03342827
43,0.00105916,-0.05636927,-1.00000000,-0.77988106,-0.03763182
44,-0.00307413,0.12946379,1.00000000,-0.87019543,-0.21317770
45,0.00461877,0.11522029,1.00000000,-0.89706158,-0.11075848
46,0.01318703,-0.09836854,-1.00000000,-0.70066184,0.31815392
47,0.00006601,0.29916412,1.00000000,-0.55010580,0.28292709
48,-0.00550889,0.74193078,1.00000000,0.28504292,0.10057075
49,-0.00443575,0.06389893,1.00000000,-0.99386420,0.06276667
50,0.00375484,-0.22418487,-1.00000000,-0.46334644,0.03878039
51,0.01056460,-0.16873023,-1.00000000,-0.56794526,-0.03402924
52,-0.00008339,0.25452041,1.00000000,-0.63431300,-0.03817705
53,-0.00097816,0.60641609,1.00000000,0.02943443,0.08761482
54,0.00322509,0.05617893,-1.00000000,-0.99217006,0.30031169
55,-0.00465665,0.00994140,-1.00000000,-0.90495660,0.06677347
56,0.00155556,0.22714530,1.00000000,-0.68594806,-0.18335507
57,0.00213222,-0.18014544,-1.00000000,-0.54641383,-0.12184049
58,-0.00168556,0.14087202,1.00000000,-0.84867717,-0.14148086
59,-0.00013458,0.17067105,1.00000000,-0.79247009,-0.23475940
60,0.00358975,-0.02661363,-1.00000000,-0.83600631,-0.00580487
61,0.00778421,0.05353347,-1.00000000,-0.98718018,0.16712846
62,-0.00160192,0.24598916,1.00000000,-0.65040469,0.06345311
63,-0.00497251,0.46273888,1.00000000,-0.24157026,-0.02780652
64,0.00047598,-0.02229152,-1.00000000,-0.84415869,-0.01085488
65,-0.00272817,-0.19646781,-1.00000000,-0.51562649,-0.18626671
66,0.00858639,0.08508420,1.00000000,-0.95390443,-0.16399500
67,0.00073729,-0.08049073,-1.00000000,-0.73438304,-0.09904888
68,-0.00002349,0.50419141,1.00000000,-0.16338228,0.03835673
69,0.00097037,0.09858744,1.00000000,-0.92843455,0.05208330
70,-0.00126262,0.05927417,-1.00000000,-0.99800832,0.09277293
71,0.00509220,0.11063236,1.00000000,-0.90571536,-0.00424031
72,0.00138920,-0.00475840,-1.00000000,-0.87722976,0.01385949
73,-0.00898630,0.32362848,1.00000000,-0.50396100,-0.23498552
74,0.00359947,0.13227516,1.00000000,-0.86489261,-0.16199092
75,-0.00279136,-0.40388099,-1.00000000,-0.12440270,-0.20443491
76,-0.00016678,0.24649133,1.00000000,-0.64945749,-0.35044607
77,0.00148284,-0.08375597,-1.00000000,-0.72822414,-0.34784631
78,-0.00390847,0.05186968,-1.00000000,-0.98404193,-0.20686466
79,-0.00050997,0.13711387,1.00000000,-0.85576581,-0.32095982
80,0.00756335,-0.14148322,-1.00000000,-0.61933871,-0.03346977
81,-0.00323499,0.03413521,-1.00000000,-0.95059109,-0.11865623
82,-0.00684213,0.45132608,1.00000000,-0.26309714,-0.34979200
83,-0.00619489,-0.10668101,-1.00000000,-0.68498282,-0.41327243
84,0.00436628,-0.29308049,-1.00000000,-0.33339516,-0.27788747
85,-0.00022476,-0.25963423,-1.00000000,-0.39648167,-0.49411816
86,-0.00096829,0.28611632,1.00000000,-0.57471662,-0.43118510
87,0.00144567,0.04887334,-1.00000000,-0.97839022,-0.20108108
88,-0.00977250,0.01045122,-1.00000000,-0.90591821,-0.30041053
89,0.00739493,0.13519356,1.00000000,-0.85938790,-0.21632257
90,0.00190062,-0.44450811,-1.00000000,-0.04777162,-0.15731311
91,0.00048033,0.44262245,1.00000000,-0.27951397,-0.11709320
92,-0.00340490,0.15870290,1.00000000,-0.81504447,-0.25176552
93,0.00558895,0.08530927,1.00000000,-0.95347990,0.17473250
94,0.00110922,-0.11546116,-1.00000000,-0.66842165,0.00021501
95,-0.00013247,0.34929825,1.00000000,-0.45554255,-0.05623215
96,0.00571245,0.11780713,1.00000000,-0.89218228,0.08903319
97,-0.00208318,0.05364235,-1.00000000,-0.98738555,0.12572974
98,0.00359322,0.35567992,1.00000000,-0.44350541,0.07031987
99,-0.00352158,-0.04716081,-1.00000000,-0.79725011,-0.05825055
100,0.00288240,0.24616832,1.00000000,-0.65006675,0.02545497
101,0.00799080,-0.12149062,-1.00000000,-0.65704885,0.08871156
102,0.00068265,0.20943668,1.00000000,-0.71935015,0.16550259
103,-0.00024574,0.47341432,1.00000000,-0.22143420,0.05891717
104,0.00380420,0.09576414,1.00000000,-0.93375987,0.26231146
105,0.00251773,0.04778946,-1.00000000,-0.97634580,0.25218674
106,-0.00252331,0.25707076,1.00000000,-0.62950251,-0.03972890
107,-0.00386169,0.19059236,1.00000000,-0.75489441,-0.16589876
108,-0.00599923,-0.06990470,-1.00000000,-0.75435047,-0.32563975
109,-0.00170571,-0.13906565,-1.00000000,-0.62389873,-0.47861768
110,-0.00007636,-0.24952356,-1.00000000,-0.41555247,-0.55064046
111,0.00092809,-0.02765471,-1.00000000,-0.83404262,-0.45481522
112,-0.00007798,0.05654217,-1.00000000,-0.99285519,-0.34976371
113,0.00134350,0.10844709,1.00000000,-0.90983724,-0.14589889
114,-0.00183011,0.05645825,-1.00000000,-0.99269690,-0.14935285
115,0.00038681,0.12991358,1.00000000,-0.86934702,-0.13649341
116,0.00043207,-0.03408329,-1.00000000,-0.82191700,-0.15026498
117,0.00347685,0.08047640,1.00000000,-0.96259568,-0.05156784
118,-0.00054608,0.08281519,1.00000000,-0.95818426,-0.10403055
119,0.00025731,0.24015526,1.00000000,-0.66140861,-0.04607516
120,-0.00120879,0.03226898,-1.00000000,-0.94707099,-0.09037574
121,-0.00002215,0.07378439,1.00000000,-0.97521818,-0.10298676
122,-0.00615877,-0.00197668,-1.00000000,-0.88247664,-0.37051194
123,-0.00130248,0.05934331,-1.00000000,-0.99813872,-0.39151257
124,0.00316282,-0.25776779,-1.00000000,-0.40000217,-0.31084327
125,-0.00067035,-0.00681779,-1.00000000,-0.87334531,-0.29589393
126,0.00095296,0.22392766,1.00000000,-0.69201719,-0.26882064
127,0.00031130,0.02584731,-1.00000000,-0.93495840,-0.08918435
128,-0.00015500,0.10973264,1.00000000,-0.90741242,-0.05732551
129,0.00132369,0.07657476,1.00000000,-0.96995498,-0.10838744
130,-0.00347314,0.05247849,-1.00000000,-0.98519027,-0.18620452
131,0.00049510,0.12889021,1.00000000,-0.87127732,-0.19891687
132,-0.00095955,-0.11898734,-1.00000000,-0.66177054,-0.23420101
133,-0.00396502,0.08607217,1.00000000,-0.95204092,-0.33998315
134,-0.00647179,0.01090324,-1.00000000,-0.90677081,-0.55641823
135,0.00614708,-0.14440526,-1.00000000,-0.61382713,-0.28932066
136,0.00088697,-0.27394294,-1.00000000,-0.36949250,-0.27844064
137,0.00158253,0.37813980,1.00000000,-0.40114147,-0.20786193
138,-0.00048593,0.10632228,1.00000000,-0.91384505,-0.11126786
139,0.00088147,0.14226570,1.00000000,-0.84604840,0.09288913
140,-0.00157701,0.03537747,-1.00000000,-0.95293424,-0.12156383
141,-0.00409283,0.10603799,1.00000000,-0.91438128,-0.25982371
