seq_idx,target_return,feat_logret,feat_sign,feat_absret,feat_rollmean
0,-0.00429699,-0.17258317,-1.00000000,-0.94091405,-0.03317923
1,0.00145345,-0.13919040,-1.00000000,-0.99955310,-0.01352561
2,0.00570640,-0.19256327,-1.00000000,-0.90582819,0.04005365
3,-0.00618343,-0.12078982,1.00000000,-0.96815223,0.00004827
4,0.00100578,-0.06770717,1.00000000,-0.87493695,0.01182498
5,-0.00288393,-0.21610867,-1.00000000,-0.86448151,0.02803546
6,-0.00116203,-0.12637745,1.00000000,-0.97796434,-0.00196924
7,0.00228107,-0.17492640,-1.00000000,-0.93679924,-0.04126450
8,0.00100993,-0.15343467,-1.00000000,-0.97453958,0.04125732
9,-0.00012178,-0.11046008,1.00000000,-0.95001279,0.02832203
10,0.00317885,-0.12632565,1.00000000,-0.97787337,0.09787399
11,-0.00466012,-0.14045093,-1.00000000,-0.99733955,0.05774409
12,0.00536286,-0.09925447,1.00000000,-0.93033528,0.09309820
13,0.00112858,-0.19709566,-1.00000000,-0.89786913,0.09445939
14,0.00281017,-0.07199511,1.00000000,-0.88246675,0.12809454
15,0.00509369,-0.12484469,1.00000000,-0.97527274,0.15006145
16,0.00935204,-0.10385619,1.00000000,-0.93841609,0.31080814
17,-0.00051518,-0.07535466,1.00000000,-0.88836626,0.24337563
18,0.00110910,-0.02220466,1.00000000,-0.79503271,0.24315212
19,-0.00102527,-0.14536109,-1.00000000,-0.98871712,0.19915222
20,-0.00697555,-0.12508786,1.00000000,-0.97569977,0.06069458
21,0.00234870,-0.15172769,-1.00000000,-0.97753711,-0.01964726
22,0.00189955,-0.22599537,-1.00000000,-0.84712006,0.00805435
23,-0.00092665,-0.10961588,1.00000000,-0.94853035,-0.01529961
24,0.00408761,-0.11522198,1.00000000,-0.95837488,0.04335503
25,0.00413665,-0.15049677,-1.00000000,-0.97969866,0.17083354
26,-0.00714840,-0.08791196,1.00000000,-0.91041738,0.06188328
27,0.00095821,-0.08729986,1.00000000,-0.90934251,0.05108430
28,0.00703730,-0.22815282,-1.00000000,-0.84333150,0.14244627
