seq_idx,target_return,feat_logret,feat_sign,feat_absret,feat_rollmean
0,-0.00207431,0.07672785,1.00000000,-0.93868381,0.33488279
1,-0.01283954,0.17194625,1.00000000,-0.75637721,0.20705950
2,-0.04695919,0.03607774,-1.00000000,-0.98369023,-0.01171276
3,-0.08835469,-0.00840738,-1.00000000,-0.89851835,-0.22602195
4,0.03303742,-0.14939985,-1.00000000,-0.62857202,-0.22104522
5,0.01723410,-0.32045827,-1.00000000,-0.30106095,-0.17799408
6,-0.04603188,0.18116978,1.00000000,-0.73871770,-0.25200162
7,0.02575711,0.11586581,1.00000000,-0.86374968,-0.08986920
8,0.01572781,-0.14556793,-1.00000000,-0.63590867,0.14219911
9,-0.01394024,0.15108539,1.00000000,-0.79631774,0.03745504
10,-0.03236602,0.10964138,1.00000000,-0.87566706,-0.07313622
11,0.01252210,-0.01295577,-1.00000000,-0.88980993,0.05741909
12,-0.01037838,-0.08909653,-1.00000000,-0.74402968,-0.02315067
13,-0.04845210,0.09639442,1.00000000,-0.90102989,-0.16624988
14,0.00247679,0.00176286,-1.00000000,-0.91799044,-0.12964553
15,0.00184374,-0.15556899,-1.00000000,-0.61676049,-0.05336949
16,-0.02063927,0.05488425,1.00000000,-0.98050590,-0.12730798
17,-0.03349548,0.05226830,1.00000000,-0.98551443,-0.17885118
18,-0.05433731,-0.04063816,-1.00000000,-0.83680881,-0.19197318
19,0.04804755,-0.09376381,-1.00000000,-0.73509362,-0.09036601
20,-0.01831991,-0.17988841,-1.00000000,-0.57019815,-0.13532405
21,0.02351212,0.24319608,1.00000000,-0.61996120,-0.03688158
22,-0.01055484,-0.03105387,-1.00000000,-0.85515903,0.01426818
23,-0.05989984,0.14180844,1.00000000,-0.81407952,0.00186565
24,0.01068394,0.00103369,-1.00000000,-0.91659436,-0.08144240
25,-0.03292524,-0.20287443,-1.00000000,-0.52618878,-0.11400727
26,-0.02431526,0.08879860,1.00000000,-0.91557296,-0.22064593
27,-0.06510297,-0.09140739,-1.00000000,-0.73960526,-0.34226955
28,-0.04457984,-0.05582843,-1.00000000,-0.80772528,-0.30811120
29,-0.00700923,-0.22437527,-1.00000000,-0.48502293,-0.34756091
30,-0.05028687,-0.13956766,-1.00000000,-0.64739688,-0.38627140
31,-0.12704631,0.01568519,-1.00000000,-0.94464635,-0.61532641
32,-0.04341479,-0.16315078,-1.00000000,-0.60224427,-0.56696920
33,0.06867929,-0.48034345,-1.00000000,0.00505765,-0.31444016
34,0.00770018,-0.13475331,-1.00000000,-0.65661450,-0.28164321
35,0.00684043,0.32845253,1.00000000,-0.45672790,-0.15426892
36,-0.02518171,0.07646885,1.00000000,-0.93917970,0.07285420
37,-0.05255290,0.07291609,1.00000000,-0.94598187,0.05247935
38,-0.02276895,-0.05940887,-1.00000000,-0.80087011,-0.15141889
39,-0.01351636,-0.17251468,-1.00000000,-0.58431600,-0.19872450
40,0.00303000,-0.04943863,-1.00000000,-0.81995930,-0.20722046
41,0.02696142,-0.01120417,-1.00000000,-0.89316356,-0.09095915
42,-0.02461334,0.05717025,1.00000000,-0.97612909,-0.02866352
43,0.09234301,0.15606197,1.00000000,-0.78678950,0.22799669
44,0.02565658,-0.05706020,-1.00000000,-0.80536691,0.31533890
45,-0.05942562,0.42623800,1.00000000,-0.26950635,0.17608429
46,-0.05305932,0.15066995,1.00000000,-0.79711313,-0.00233452
47,0.00585044,-0.20091480,-1.00000000,-0.52994071,0.06558928
48,0.00071455,-0.17460736,-1.00000000,-0.58030933,-0.13871077
49,0.01478214,0.06882517,1.00000000,-0.95381441,-0.16295703
50,-0.00887356,0.04760216,1.00000000,-0.99444830,-0.05024328
51,-0.02379406,0.10573358,1.00000000,-0.88314899,0.01500822
52,-0.01655303,0.00798122,-1.00000000,-0.92989621,-0.03494384
53,0.06951645,-0.05367467,-1.00000000,-0.81184891,0.11846079
54,0.04480833,-0.02375259,-1.00000000,-0.86913818,0.18540889
55,0.01109951,0.33191189,1.00000000,-0.45010455,0.22994201
56,-0.00434656,0.22981064,1.00000000,-0.64558917,0.27330326
57,0.00897832,0.09051588,1.00000000,-0.91228504,0.33022940
58,0.06774237,0.02668813,-1.00000000,-0.96571274,0.32627382
59,0.08255877,0.08175047,1.00000000,-0.92906743,0.41044437
60,0.05982433,0.32458089,1.00000000,-0.46414060,0.51908400
61,-0.01374572,0.38580662,1.00000000,-0.34691688,0.49812710
62,0.05407542,0.29186120,1.00000000,-0.52678622,0.59867817
63,0.04171389,-0.01215197,-1.00000000,-0.89134889,0.54064357
64,-0.00442270,0.26810500,1.00000000,-0.57227021,0.34670471
65,-0.05285631,0.21702351,1.00000000,-0.67007160,0.09546552
66,-0.01859557,0.02637350,-1.00000000,-0.96511035,0.08465203
67,-0.02388409,-0.17376847,-1.00000000,-0.58191549,-0.08917093
68,-0.04368831,-0.03219297,-1.00000000,-0.85297809,-0.27958855
69,-0.00348817,-0.05404669,-1.00000000,-0.81113664,-0.27750487
70,-0.00618690,-0.13588359,-1.00000000,-0.65445045,-0.17344809
71,0.00328157,0.03023526,-1.00000000,-0.97250414,-0.12466956
72,0.00077415,0.01908330,-1.00000000,-0.95115243,-0.06969015
73,-0.02303080,0.05820984,1.00000000,-0.97413867,-0.02363098
74,0.06867436,0.04784843,1.00000000,-0.99397680,0.13726673
75,0.04099003,-0.05052065,-1.00000000,-0.81788764,0.24245510
76,-0.03745811,0.32843216,1.00000000,-0.45676690,0.15161957
77,0.01812784,0.21403230,1.00000000,-0.67579862,0.19031236
78,0.02234347,-0.11013857,-1.00000000,-0.70374227,0.29148142
79,0.00636600,0.11955901,1.00000000,-0.85667861,0.15255514
80,0.03910734,0.13697922,1.00000000,-0.82332563,0.14835740
81,-0.01063141,0.07095562,1.00000000,-0.94973542,0.20817173
82,-0.01490031,0.20625249,1.00000000,-0.69069395,0.13453027
83,-0.04971015,0.00071726,-1.00000000,-0.91598853,-0.02612460
84,-0.03610493,-0.01692308,-1.00000000,-0.88221407,-0.12082022
85,0.00444902,-0.16076763,-1.00000000,-0.60680710,-0.19809640
86,-0.03969313,-0.10454682,-1.00000000,-0.71444831,-0.26289405
87,-0.00921661,0.06303408,1.00000000,-0.96490211,-0.25022135
88,0.00697260,-0.11937431,-1.00000000,-0.68605937,-0.12383825
89,-0.04731451,0.00656364,-1.00000000,-0.92718209,-0.14883178
90,0.02857688,0.07346224,1.00000000,-0.94493620,-0.09503492
91,0.00531033,-0.15086813,-1.00000000,-0.62576082,0.00530736
92,0.02759952,0.16273752,1.00000000,-0.77400838,0.08739472
93,0.00496031,0.06659328,1.00000000,-0.95808762,0.08290802
94,-0.02468445,0.15869879,1.00000000,-0.78174100,0.13336530
95,-0.05065370,0.06514689,1.00000000,-0.96085690,-0.04329173
96,-0.00703350,-0.05735404,-1.00000000,-0.80480433,-0.07081426
97,-0.04403644,-0.16466663,-1.00000000,-0.59934201,-0.23053788
98,-0.02171572,0.01558489,-1.00000000,-0.94445432,-0.29001630
99,-0.10032634,-0.13732215,-1.00000000,-0.65169617,-0.45867177
100,-0.14292300,-0.04508638,-1.00000000,-0.82829218,-0.66440067
101,-0.02857449,-0.36992864,-1.00000000,-0.20634424,-0.71242968
102,-0.04837040,-0.54595061,-1.00000000,0.13067012,-0.72209294
103,0.01741337,-0.07342882,-1.00000000,-0.77402731,-0.63484847
104,0.09406951,-0.15523137,-1.00000000,-0.61740690,-0.20141238
105,-0.00354628,0.11660660,1.00000000,-0.86233135,0.10934992
106,0.01574596,0.43337240,1.00000000,-0.25584672,0.20816933
107,0.06168000,0.02999515,-1.00000000,-0.97204442,0.45354398
108,-0.01564606,0.10971637,1.00000000,-0.87552349,0.37983279
109,0.02474385,0.29952937,1.00000000,-0.51210462,0.22526034
110,-0.12348917,-0.02000472,-1.00000000,-0.87631390,-0.04217118
111,-0.10086425,0.14689831,1.00000000,-0.80433437,-0.30217198
112,0.03187133,-0.46564429,-1.00000000,-0.02308559,-0.36863508
113,-0.02838286,-0.37215148,-1.00000000,-0.20208835,-0.39703379
114,-0.12112633,0.17635116,1.00000000,-0.74794350,-0.72227429
115,0.03447849,-0.07263697,-1.00000000,-0.77554340,-0.37006058
116,-0.05939669,-0.45588036,-1.00000000,-0.04177976,-0.27760214
117,0.00100161,0.18712470,1.00000000,-0.72731632,-0.34643103
118,0.02881238,-0.20079528,-1.00000000,-0.53016955,-0.21890526
119,-0.03329338,0.04878836,1.00000000,-0.99217717,-0.02306789
120,0.04688627,0.16371065,1.00000000,-0.77214521,0.00459722
121,0.00097035,-0.09292866,-1.00000000,-0.73669261,0.13919503
122,-0.03382273,0.23839734,1.00000000,-0.62914894,0.06154870
123,-0.01238166,0.04865917,1.00000000,-0.99242453,-0.03029988
124,-0.00357381,-0.09511608,-1.00000000,-0.73250454,0.03596457
125,-0.01082987,-0.00651527,-1.00000000,-0.90214102,-0.09272265
126,0.01069073,0.02988136,-1.00000000,-0.97182656,-0.07104953
127,0.03082810,-0.00010282,-1.00000000,-0.91441839,0.07309965
128,-0.05226347,0.08882666,1.00000000,-0.91551924,-0.01582311
129,0.00599819,0.17204023,1.00000000,-0.75619728,0.00551917
130,0.01777540,-0.17131866,-1.00000000,-0.58660592,0.06929911
131,-0.04774958,0.06943570,1.00000000,-0.95264548,-0.06100274
132,-0.00809946,0.11810259,1.00000000,-0.85946710,-0.14779787
133,0.00852259,-0.15266595,-1.00000000,-0.62231869,-0.01226580
134,0.01158138,0.01118003,-1.00000000,-0.93602070,0.00018280
135,0.02720831,0.07986728,1.00000000,-0.93267302,0.02121496
136,-0.00493258,0.09250709,1.00000000,-0.90847264,0.11668219
137,0.00317671,0.15708217,1.00000000,-0.78483621,0.14182419
138,-0.03088309,0.02426653,-1.00000000,-0.96107631,0.05396302
139,0.05362541,0.05777651,1.00000000,-0.97496834,0.14770679
140,-0.01675585,-0.08296865,-1.00000000,-0.75576220,0.04968179
141,0.01093938,0.26624544,1.00000000,-0.57583055,0.08507082
142,0.01256779,-0.02459071,-1.00000000,-0.86753349,0.10600970
143,-0.00274793,0.08985415,1.00000000,-0.91355200,0.16874147
144,-0.01855913,0.09658321,1.00000000,-0.90066844,0.00779470
145,-0.00613389,0.03329416,-1.00000000,-0.97836076,0.03147803
146,-0.00094950,-0.03204239,-1.00000000,-0.85326639,0.00496992
147,-0.01246561,0.01930236,-1.00000000,-0.95157184,-0.05084598
148,0.01892154,0.04072581,-1.00000000,-0.99258950,-0.00253049
149,-0.04178791,-0.00686219,-1.00000000,-0.90147680,-0.05432272
150,0.00876845,0.12283881,1.00000000,-0.85039906,-0.02109561
151,-0.01468648,-0.12803059,-1.00000000,-0.66948593,-0.05172438
152,0.01617011,0.08088323,1.00000000,-0.93072785,0.01212348
153,0.02590254,-0.01603947,-1.00000000,-0.88390582,0.02768870
154,0.04570112,0.11146909,1.00000000,-0.87216770,0.22275925
155,0.00411333,0.15168634,1.00000000,-0.79516714,0.21237993
156,-0.01867426,0.23349994,1.00000000,-0.63852559,0.20348855
157,0.01492725,0.06164691,1.00000000,-0.96755801,0.20071738
158,-0.02871460,-0.03251816,-1.00000000,-0.85235549,0.07893988
159,0.00736876,0.10633320,1.00000000,-0.88200096,-0.00652813
160,-0.01192744,-0.07400781,-1.00000000,-0.77291876,-0.04229356
161,-0.03488440,0.07509931,1.00000000,-0.94180183,-0.07843660
162,-0.04389089,-0.00463831,-1.00000000,-0.90573466,-0.20958088
163,0.09297714,-0.09950322,-1.00000000,-0.72410486,0.06175000
164,0.01758311,-0.13672070,-1.00000000,-0.65284771,0.08452450
165,0.04723550,0.42885843,1.00000000,-0.26448924,0.21643758
166,-0.05791616,0.11730801,1.00000000,-0.86098841,0.16508464
167,0.02103852,0.23984045,1.00000000,-0.62638593,0.30985495
168,0.04352722,-0.19467728,-1.00000000,-0.54188316,0.19959857
169,-0.05697162,0.13158678,1.00000000,-0.83365007,0.03336708
170,-0.04505707,0.22451672,1.00000000,-0.65572499,-0.17241372
171,-0.04742227,-0.19077415,-1.00000000,-0.54935616,-0.14901594
172,0.03369810,-0.14153972,-1.00000000,-0.64362114,-0.12078942
173,0.01474603,-0.15131342,-1.00000000,-0.62490827,-0.18496158
174,0.02894088,0.18389989,1.00000000,-0.73349058,0.00659384
175,0.01461946,0.10558438,1.00000000,-0.88343466,0.13965205
176,0.09927915,0.16424169,1.00000000,-0.77112849,0.46674592
177,0.01289967,0.10506133,1.00000000,-0.88443610,0.42037255
178,0.02522019,0.45490017,1.00000000,-0.21462931,0.44372633
179,0.06208952,0.09795464,1.00000000,-0.89804267,0.51763642
180,-0.01530893,0.14886668,1.00000000,-0.80056571,0.45090636
181,0.10056004,0.30122163,1.00000000,-0.50886460,0.45376232
182,0.01063203,-0.01861162,-1.00000000,-0.87898116,0.44870626
183,-0.02710180,0.46019320,1.00000000,-0.20449520,0.33204616
184,0.00653186,0.08858410,1.00000000,-0.91598365,0.20817164
185,-0.02306174,-0.06734325,-1.00000000,-0.78567883,0.19088553
186,-0.00759659,0.07164099,1.00000000,-0.94842319,-0.05026667
187,-0.04087232,-0.05064851,-1.00000000,-0.81764284,-0.16510371
188,0.02993713,0.01325807,-1.00000000,-0.93999936,-0.03792644
189,-0.00729287,-0.12424709,-1.00000000,-0.67672987,-0.06875084
190,-0.03554480,0.16835849,1.00000000,-0.76324640,-0.09658380
191,0.04767888,0.01451313,-1.00000000,-0.94240231,0.02666155
192,-0.03073268,-0.10223222,-1.00000000,-0.71887988,0.04926946
193,0.00665442,0.24167264,1.00000000,-0.62287801,-0.00264300
194,0.08626581,-0.08234711,-1.00000000,-0.75695221,0.20596077
195,0.14504307,0.07214745,1.00000000,-0.94745352,0.60860983
196,0.02818469,0.40112521,1.00000000,-0.31758768,0.56514446
197,-0.03327478,0.64401022,1.00000000,0.14744367,0.55947645
198,-0.03356406,0.16111687,1.00000000,-0.77711131,0.46980303
199,0.02518622,-0.09285180,-1.00000000,-0.73683976,0.33361650
200,0.02625590,-0.09404719,-1.00000000,-0.73455106,0.06876184
201,0.06514331,0.14872633,1.00000000,-0.80083443,0.15116689
202,-0.13159350,0.15314656,1.00000000,-0.79237138,-0.06805014
203,-0.06317148,0.31384081,1.00000000,-0.48470372,-0.13406454
204,-0.03557224,-0.49913378,-1.00000000,0.04103389,-0.26953508
205,-0.02793373,-0.21639380,-1.00000000,-0.50030437,-0.39035938
206,0.02659428,-0.10234557,-1.00000000,-0.71866285,-0.47631051
207,0.05476824,-0.07078100,-1.00000000,-0.77909686,-0.06078773
208,-0.06758832,0.15454482,1.00000000,-0.78969425,-0.07063576
209,0.04065533,0.27096795,1.00000000,-0.56678876,0.09932559
210,-0.02159121,-0.23464548,-1.00000000,-0.46535944,0.11346723
211,0.05462458,0.21264926,1.00000000,-0.67844661,0.17596520
212,0.02271377,-0.04457184,-1.00000000,-0.82927733,0.10449473
213,-0.03518549,0.27037432,1.00000000,-0.56792533,0.17674193
214,-0.00107525,0.13850942,1.00000000,-0.82039586,0.08369702
215,-0.01463917,-0.10074742,-1.00000000,-0.72172270,0.09919769
216,0.01174051,0.04020614,-1.00000000,-0.99159453,0.00358091
217,0.05992299,-0.01584395,-1.00000000,-0.88428017,0.08654471
218,-0.08476215,0.09316466,1.00000000,-0.90721364,-0.02399425
219,-0.06601768,0.29226891,1.00000000,-0.52600562,-0.16879359
220,0.00674456,-0.30561282,-1.00000000,-0.32948428,-0.12111520
221,-0.02479999,-0.22815515,-1.00000000,-0.47778593,-0.20258800
222,0.00659133,0.07251994,1.00000000,-0.94674034,-0.32149931
223,0.01083935,-0.05783148,-1.00000000,-0.80389021,-0.10834074
224,-0.00313356,0.07188675,1.00000000,-0.94795266,0.03186929
225,-0.01208920,0.08944081,1.00000000,-0.91434338,-0.01012355
226,-0.00717178,0.03170061,-1.00000000,-0.97530971,0.02918132
227,-0.01645448,-0.00530675,-1.00000000,-0.90445487,-0.02220295
228,-0.04293449,0.01501350,-1.00000000,-0.94336032,-0.14210018
229,-0.00326441,-0.02334537,-1.00000000,-0.86991785,-0.14239191
230,-0.11996090,-0.13276858,-1.00000000,-0.66041450,-0.38290882
231,0.00950583,0.03115992,-1.00000000,-0.97427450,-0.34572346
232,0.12972516,-0.45106446,-1.00000000,-0.05100035,-0.01979297
233,-0.03631032,0.08393031,1.00000000,-0.92489386,-0.00502335
234,0.18225979,0.58071210,1.00000000,0.02625211,0.40863200
235,-0.06012826,-0.10539556,-1.00000000,-0.71282330,0.54203828
236,0.01454638,0.79780068,1.00000000,0.44189323,0.55327698
237,0.09246540,-0.20381832,-1.00000000,-0.52438159,0.47020049
238,0.03507434,0.10475936,1.00000000,-0.88501426,0.62936381
239,-0.19585462,0.42674376,1.00000000,-0.26853800,-0.21370169
240,0.23119127,0.18958694,1.00000000,-0.72260208,0.43584098
241,-0.02846679,-0.76467972,-1.00000000,0.54945221,0.33993635
242,-0.07296417,1.00000000,1.00000000,0.82902712,-0.02891487
243,-0.15984135,-0.07298377,-1.00000000,-0.77487941,-0.46351004
244,-0.10903728,-0.25686007,-1.00000000,-0.42282704,-0.26993715
245,0.01687688,-0.61586227,-1.00000000,0.26452404,-0.74778476
246,-0.08259460,-0.40592485,-1.00000000,-0.13742535,-0.86847123
247,0.13745727,0.11438964,1.00000000,-0.86657596,-0.39930357
248,0.02791928,-0.29665588,-1.00000000,-0.34663337,0.01933827
249,0.00474718,0.61266345,1.00000000,0.08742666,0.27303860
250,-0.18945447,0.16002010,1.00000000,-0.77921120,-0.18700956
251,-0.01158693,0.06426614,1.00000000,-0.96254318,-0.02868679
252,0.21815939,-0.73823240,-1.00000000,0.49881576,0.15125127
253,0.15615356,-0.00323121,-1.00000000,-0.90842873,0.43716975
254,0.05391568,0.94614843,1.00000000,0.72592210,0.54679866
255,-0.02935179,0.68992203,1.00000000,0.23534711,0.90377274
256,-0.05897600,0.26744492,1.00000000,-0.57353399,0.79811135
257,0.17507068,-0.07664086,-1.00000000,-0.76787748,0.70203830
258,0.13527005,-0.19905686,-1.00000000,-0.53349795,0.65547524
259,-0.04647436,0.76809318,1.00000000,0.38501478,0.43163987
260,0.12502650,0.60362520,1.00000000,0.07012190,0.77585053
261,0.00492875,-0.14739637,-1.00000000,-0.63240791,0.91833622
262,0.04110904,0.56129582,1.00000000,-0.01092258,0.61964768
263,-0.04256730,0.06501644,1.00000000,-0.96110665,0.22313136
264,-0.05456145,0.21452410,1.00000000,-0.67485700,0.20509993
265,0.00905641,-0.13125124,-1.00000000,-0.66331962,-0.05347361
266,-0.03030616,-0.18081460,-1.00000000,-0.56842486,-0.13203537
267,0.00724034,0.08207317,1.00000000,-0.92844957,-0.20755097
268,0.05807318,-0.08058460,-1.00000000,-0.76032675,0.01684279
269,0.01893900,0.07456861,1.00000000,-0.94281792,0.18072359
270,-0.02842225,0.28462494,1.00000000,-0.54064088,0.09715903
271,-0.05812273,0.12291095,1.00000000,-0.85026094,0.03513763
272,-0.05415115,-0.07279970,-1.00000000,-0.77523183,-0.10174433
273,0.04813342,-0.19553086,-1.00000000,-0.54024888,-0.12390659
