seq_idx,target_return,feat_logret,feat_sign,feat_absret,feat_rollmean
0,-0.00045299,0.12558338,1.00000000,-0.94062896,0.39413447
1,-0.00287746,0.22565721,1.00000000,-0.75751456,0.25077139
2,-0.01070472,0.08415738,-1.00000000,-0.98378362,0.01160779
3,-0.01928656,0.03641240,-1.00000000,-0.89642018,-0.21520717
4,0.00647703,-0.11772956,-1.00000000,-0.61437230,-0.21797260
5,0.00344399,-0.28673127,-1.00000000,-0.30513415,-0.17575612
6,-0.00948617,0.22063009,1.00000000,-0.76671315,-0.24734915
7,0.00527821,0.16090042,1.00000000,-0.87600608,-0.07420389
8,0.00329284,-0.09373268,-1.00000000,-0.65828162,0.17040161
9,-0.00299999,0.19702184,1.00000000,-0.80991137,0.06773582
10,-0.00714663,0.15792384,1.00000000,-0.88145261,-0.04699373
11,0.00276855,0.03399951,-1.00000000,-0.89200509,0.08576325
12,-0.00234868,-0.04766023,-1.00000000,-0.74258467,0.00314010
13,-0.01120301,0.14759905,1.00000000,-0.90034485,-0.15389530
14,0.00055001,0.04682569,-1.00000000,-0.91547434,-0.11543776
15,0.00042058,-0.12754233,-1.00000000,-0.59641696,-0.03346116
16,-0.00482003,0.10390941,1.00000000,-0.98028785,-0.11566922
17,-0.00786872,0.10136059,1.00000000,-0.98495165,-0.17546848
18,-0.01255141,-0.00184254,-1.00000000,-0.82642156,-0.19007580
19,0.01051137,-0.06188014,-1.00000000,-0.71656518,-0.08216306
20,-0.00391321,-0.15409621,-1.00000000,-0.54782886,-0.12911160
21,0.00513867,0.30007815,1.00000000,-0.62133965,-0.02122770
22,-0.00234032,0.01601538,-1.00000000,-0.85909785,0.03866217
23,-0.01360211,0.19427377,1.00000000,-0.81493977,0.02727979
24,0.00228957,0.04699042,-1.00000000,-0.91577577,-0.06178803
25,-0.00725825,-0.17478763,-1.00000000,-0.50996785,-0.09802520
26,-0.00536646,0.13816659,1.00000000,-0.91760430,-0.21182861
27,-0.01455008,-0.04985823,-1.00000000,-0.73856279,-0.34409862
28,-0.00937731,-0.01260329,-1.00000000,-0.80673161,-0.29833079
29,-0.00146677,-0.19345608,-1.00000000,-0.47580843,-0.33902377
30,-0.01087273,-0.09158875,-1.00000000,-0.66220457,-0.37817992
31,-0.02691667,0.06419302,-1.00000000,-0.94725296,-0.61163620
32,-0.00805214,-0.12103807,-1.00000000,-0.60831840,-0.54124314
33,0.01303959,-0.43699085,-1.00000000,-0.03019022,-0.29839804
34,0.00145449,-0.06549235,-1.00000000,-0.70995559,-0.26675159
35,0.00134615,0.34986624,1.00000000,-0.53023776,-0.13438285
36,-0.00515453,0.12172138,1.00000000,-0.94769562,0.10136930
37,-0.01106926,0.11958790,1.00000000,-0.95159945,0.06868447
38,-0.00477367,-0.00842977,-1.00000000,-0.81436830,-0.12428885
39,-0.00291504,-0.12490833,-1.00000000,-0.60123663,-0.17162452
40,0.00067432,-0.00092952,-1.00000000,-0.82809220,-0.17890252
41,0.00619613,0.03567243,-1.00000000,-0.89506619,-0.05593932
42,-0.00572953,0.10635761,1.00000000,-0.97580814,0.00190665
43,0.02178212,0.21509839,1.00000000,-0.77683502,0.28958893
44,0.00545344,-0.01975326,-1.00000000,-0.79364864,0.38024570
45,-0.01296930,0.52203255,1.00000000,-0.21520904,0.23244249
46,-0.01137839,0.20047246,1.00000000,-0.80359744,0.04205542
47,0.00124928,-0.16232586,-1.00000000,-0.53277030,0.11765783
48,0.00015818,-0.13099596,-1.00000000,-0.59009752,-0.11659710
49,0.00338586,0.11768026,1.00000000,-0.95509003,-0.13899545
50,-0.00208755,0.09619317,1.00000000,-0.99440696,-0.02111195
51,-0.00574999,0.15975572,1.00000000,-0.87810066,0.03986124
52,-0.00404509,0.05196819,-1.00000000,-0.92488406,-0.01749346
53,0.01726892,-0.02015611,-1.00000000,-0.79291152,0.16786943
54,0.01030290,0.01341826,-1.00000000,-0.85434566,0.24280269
